373.365,6.24451e-08
374.366,1.69362e-07
375.367,6.99634e-07
376.368,6.13996e-07
377.369,-3.08083e-07
378.37,8.33419e-07
379.37,-3.40485e-07
380.371,4.69102e-07
381.372,1.36086e-06
382.373,2.56405e-07
383.374,5.15797e-07
384.375,2.36958e-07
385.376,5.02126e-07
386.377,8.17489e-07
387.378,3.21068e-07
388.379,3.35617e-07
389.38,-4.64425e-09
390.381,-7.76424e-07
391.382,6.91578e-07
392.383,4.88812e-07
393.384,3.89907e-07
394.385,1.76296e-06
395.386,1.09978e-06
396.387,6.58014e-07
397.388,6.46812e-07
398.389,2.84683e-07
399.39,7.53641e-07
400.391,1.04363e-06
401.392,7.02846e-07
402.393,6.22511e-07
403.394,3.20963e-07
404.395,7.04368e-07
405.396,5.06201e-07
406.397,6.06081e-07
407.398,5.9334e-07
408.399,3.24668e-07
409.4,5.87622e-07
410.401,7.98284e-07
411.402,1.06861e-06
412.403,-1.15397e-06
413.404,5.53824e-07
414.405,5.3497e-07
415.406,7.20358e-07
416.407,6.03823e-07
417.408,6.33398e-07
418.409,5.25636e-07
419.41,3.77401e-07
420.411,7.82606e-07
421.411,9.95175e-07
422.412,9.33844e-07
423.413,7.2315e-07
424.414,6.03605e-07
425.415,-9.58543e-08
426.416,5.57252e-07
427.417,1.635e-07
428.418,7.82444e-07
429.419,9.84974e-07
430.42,8.39382e-07
431.421,1.1121e-06
432.422,9.83616e-07
433.423,1.30659e-06
434.424,1.31257e-08
435.425,2.77809e-06
436.426,7.23113e-07
437.427,-1.56932e-06
438.428,1.38842e-06
439.429,1.22819e-06
440.43,3.64398e-07
441.431,-8.58673e-07
442.432,4.0934e-07
443.433,2.56341e-07
444.434,2.79586e-08
445.435,7.87599e-07
446.436,2.03601e-07
447.437,5.81507e-07
448.438,4.64576e-07
449.439,4.51163e-07
450.44,2.70422e-07
451.441,3.01123e-07
452.442,6.30075e-07
453.443,6.52206e-07
454.444,8.27198e-07
455.445,7.36144e-07
456.446,1.10534e-06
457.447,6.85823e-07
458.448,2.30835e-07
459.449,1.02131e-06
460.45,7.52318e-07
461.451,-2.62077e-08
462.452,8.03557e-07
463.453,2.27887e-07
464.453,5.70803e-07
465.454,7.6357e-07
466.455,5.649e-07
467.456,7.39187e-07
468.457,-2.21862e-07
469.458,4.71021e-07
470.459,5.90258e-07
471.46,2.59636e-07
472.461,4.02456e-07
473.462,4.74935e-07
474.463,1.09862e-07
475.464,9.3441e-07
476.465,4.98334e-07
477.466,-1.3751e-08
478.467,6.46482e-07
479.468,6.07673e-07
480.469,5.34129e-07
481.47,6.4983e-07
482.471,5.71146e-07
483.472,3.9148e-08
484.473,5.86962e-07
485.474,1.43261e-06
486.475,1.00226e-06
487.476,6.92676e-07
488.477,5.13086e-07
489.478,2.04863e-07
490.479,-7.97541e-08
491.48,-6.14995e-08
492.481,4.2041e-07
493.482,5.35078e-07
494.483,4.82602e-07
495.484,4.74535e-07
496.485,4.64895e-07
497.486,4.68743e-07
498.487,4.25894e-07
499.488,6.22442e-07
500.489,5.30169e-07
501.49,4.3799e-07
502.491,8.26253e-07
503.492,3.92547e-07
504.493,4.73908e-07
505.494,6.78514e-07
506.495,1.28602e-07
507.496,9.52039e-07
508.497,3.13212e-07
509.498,-2.26959e-07
510.499,3.79555e-07
511.5,1.53481e-07
